standard_inchi_key,canonical_smiles,mw,qed,no_ro5_violations,rtb,max_phase,clean_smiles,SubstructureMatches,Min_N_O_filter,Frac_N_O,Covalent,SpecialMol,SeverityScore,SeverityComment
JUZYLCPPVHEVSV-LJQANCHMSA-N,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,447.89,0.56,0,7,4,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,no match,no match,0.1935483870967742,0,0,0,CLEAR
ZSCDBOWYZJWBIY-UHFFFAOYSA-N,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,294.44,0.84,0,4,4,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,no match,no match,0.09090909090909091,0,0,0,CLEAR
NBDQGOCGYHMDSJ-NRFPMOEYSA-M,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Na+],443.45,0.50,0,8,4,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,no match,no match,0.16129032258064516,0,0,0,CLEAR
DDLIGBOFAVUZHB-UHFFFAOYSA-N,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,325.77,0.65,0,1,4,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,no match,no match,0.13043478260869565,0,0,0,CLEAR
BLTVBQXJFVRPFK-UHFFFAOYSA-N,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,334.38,0.77,0,3,1,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,no match,no match,0.24,0,0,0,CLEAR
QDLVYMYXOLGZOD-ZMBIFBSDSA-N,Cl.Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,384.88,0.74,0,5,3,Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,no match,no match,0.11538461538461539,0,0,0,CLEAR
WEAJZXNPAWBCOA-INIZCTEOSA-N,COc1ccc(C/N=c2\[nH]c(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,483.96,0.45,0,8,4,COc1ccc(C/N=c2\[nH]c(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,no match,no match,0.29411764705882354,0,0,0,CLEAR
HKTBYUWLRDZAJK-UHFFFAOYSA-N,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,340.39,0.77,0,2,2,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,no match,no match,0.32,0,0,0,CLEAR
QHJLLDJTVQAFAN-UHFFFAOYSA-M,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],336.15,0.86,0,3,4,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,no match,no match,0.15789473684210525,0,0,0,CLEAR
VLARUOGDXDTHEH-UHFFFAOYSA-L,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],512.33,0.35,0,8,4,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,no match,no match,0.3235294117647059,0,0,0,CLEAR
CVKJAXCQPFOAIN-VXGBXAGGSA-N,CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1,216.33,0.75,0,2,1,CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1,no match,no match,0.125,0,0,0,CLEAR
NPNUFJAVOOONJE-GFUGXAQUSA-N,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,204.36,0.50,0,0,1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,no match,no_oxygen_or_nitrogen,0.0,0,0,0,CLEAR
RDJQCOBTKKAQAH-FPOVZHCZSA-N,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2,403.91,0.66,0,8,3,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2,no match,no match,0.17857142857142858,0,0,0,CLEAR
FNYQZOVOVDSGJH-UHFFFAOYSA-N,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,330.82,0.79,0,2,4,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,no match,no match,0.22727272727272727,0,0,0,CLEAR
ACNPUCQQZDAPJH-FMOMHUKBSA-N,Cc1ccc(S(=O)(=O)O)cc1.NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12.O,510.62,0.78,0,3,4,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,no match,no match,0.20833333333333334,0,0,0,CLEAR
ZHKNLJLMDFQVHJ-RUZDIDTESA-N,CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,490.56,0.24,1,13,3,CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,no match,no match,0.2222222222222222,0,0,0,CLEAR
SJVQHLPISAIATJ-ZDUSSCGKSA-N,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,416.87,0.45,0,4,4,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,no match,no match,0.23333333333333334,0,0,0,CLEAR
BLXXJMDCKKHMKV-UHFFFAOYSA-N,COc1ccc2cc(CCC(C)=O)ccc2c1,228.29,0.80,0,4,4,COc1ccc2cc(CCC(C)=O)ccc2c1,no match,no match,0.11764705882352941,0,0,0,CLEAR
HEVHTYMYEMEBPX-HZPDHXFCSA-N,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1,405.48,0.48,0,7,2,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1,no match,no match,0.2,0,0,0,CLEAR
OFPXSFXSNFPTHF-UHFFFAOYSA-N,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.32,0.77,0,5,4,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,no match,no match,0.18181818181818182,0,0,0,CLEAR
PNTNBIHOAPJYDB-UHFFFAOYSA-N,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1,312.33,0.76,0,5,2,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1,no match,no match,0.2608695652173913,0,0,0,CLEAR
TUZYXOIXSAXUGO-PZAWKZKUSA-N,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.53,0.40,0,10,4,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,no match,no match,0.23333333333333334,0,0,0,CLEAR
LHCBOXPPRUIAQT-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,372.94,0.79,0,6,4,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,no match,no match,0.12,0,0,0,CLEAR
YNBSQYGTJLIPJS-UHFFFAOYSA-N,Cl.N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,442.35,0.65,0,5,1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,no match,no match,0.20689655172413793,0,0,0,CLEAR
YZOQZEXYFLXNKA-UHFFFAOYSA-N,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,361.47,0.63,0,7,2,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,no match,no match,0.28,0,0,0,CLEAR
GXDALQBWZGODGZ-UHFFFAOYSA-N,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,458.58,0.39,1,8,4,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,no match,no match,0.14705882352941177,0,0,0,CLEAR
ZIIJJOPLRSCQNX-UHFFFAOYSA-N,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21.Cl.Cl,460.81,0.75,0,6,4,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,no match,no match,0.14814814814814814,0,0,0,CLEAR
UZWDCWONPYILKI-UHFFFAOYSA-N,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,506.61,0.38,1,7,4,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,no match,no match,0.21621621621621623,0,0,0,CLEAR
IMWZZHHPURKASS-UHFFFAOYSA-N,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,221.26,0.85,0,3,4,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,no match,no match,0.25,0,0,0,CLEAR
YECIFGHRMFEPJK-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,288.82,0.85,0,5,4,CCN(CC)CC(=O)Nc1c(C)cccc1C,no match,no match,0.17647058823529413,0,0,0,CLEAR
YTCZZXIRLARSET-VJRSQJMHSA-M,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O.[Na+],420.48,0.46,0,8,3,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,no match,no match,0.1724137931034483,0,0,0,CLEAR
MGCQZNBCJBRZDT-UHFFFAOYSA-N,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,290.75,0.65,0,6,4,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,no match,no match,0.3333333333333333,0,0,0,CLEAR
TZSZZENYCISATO-WIOPSUGQSA-N,CCOC(=O)[C@@H]1CC2(CCN(c3cc(O[C@H](c4ccc(Cl)cc4-c4ccccc4)C(F)(F)F)nc(N)n3)CC2)CN1,590.05,0.34,2,7,2,CCOC(=O)[C@@H]1CC2(CCN(c3cc(O[C@H](c4ccc(Cl)cc4-c4ccccc4)C(F)(F)F)nc(N)n3)CC2)CN1,no match,no match,0.1951219512195122,0,0,0,CLEAR
UYNVMODNBIQBMV-UHFFFAOYSA-N,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,325.45,0.88,0,5,4,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,no match,no match,0.125,0,0,0,CLEAR
YOPFAMROKXHVCQ-UHFFFAOYSA-N,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1,358.42,0.76,0,5,2,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1,no match,no match,0.24,0,0,0,CLEAR
ZFSPFXJSEHCTTR-UHFFFAOYSA-N,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,323.91,0.89,0,5,4,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,no match,no match,0.09523809523809523,0,0,0,CLEAR
PMXMIIMHBWHSKN-UHFFFAOYSA-N,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,426.49,0.69,0,4,4,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,no match,no match,0.22580645161290322,0,0,0,CLEAR
DBGIVFWFUFKIQN-VIFPVBQESA-N,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,231.26,0.84,0,4,4,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,no match,no match,0.0625,0,0,0,CLEAR
LWHMGALTTIYPJU-UHFFFAOYSA-N,CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1.O=P(O)(O)O,464.50,0.81,0,7,1,CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1,no match,no match,0.18518518518518517,0,0,0,CLEAR
IHOVFYSQUDPMCN-DBEBIPAYSA-N,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,527.62,0.37,2,6,3,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,no match,no match,0.1282051282051282,0,0,0,CLEAR
AVPQPGFLVZTJOR-RYUDHWBXSA-N,COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,371.44,0.86,0,4,3,COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,no match,no match,0.25925925925925924,0,0,0,CLEAR
LZFZMUMEGBBDTC-QEJZJMRPSA-N,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,348.40,0.65,0,8,4,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,no match,no match,0.28,0,0,0,CLEAR
QLRRJMOBVVGXEJ-XHSDSOJGSA-N,NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O,529.93,0.51,1,5,1,NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O,no match,no match,0.25,0,0,0,CLEAR
KYDURMHFWXCKMW-UHFFFAOYSA-N,CCCNC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N,354.39,0.73,0,5,2,CCCNC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N,no match,no match,0.23076923076923078,0,0,0,CLEAR
RMYZIRFUCOMQRH-CAJLXGCNSA-N,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,406.42,0.67,0,3,3,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,no match,no match,0.23333333333333334,0,0,0,CLEAR
OFCJKOOVFDGTLY-UHFFFAOYSA-N,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,281.35,0.65,0,2,4,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,no match,no match,0.25,0,0,0,CLEAR
LNPDTQAFDNKSHK-UHFFFAOYSA-N,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,314.37,0.80,0,3,4,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,no match,no match,0.22727272727272727,0,0,0,CLEAR
BNVPFDRNGHMRJS-UHFFFAOYSA-N,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,461.61,0.58,1,4,2,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,no match,no match,0.20588235294117646,0,0,0,CLEAR
VTUSIVBDOCDNHS-UHFFFAOYSA-N,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,276.42,0.82,0,7,4,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,no match,no match,0.15,0,0,0,CLEAR
SLIVDYMORZGPLW-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12,532.57,0.39,1,4,1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12,no match,no match,0.1794871794871795,0,0,0,CLEAR
PWACSDKDOHSSQD-IUTFFREVSA-N,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,348.45,0.80,0,6,4,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,no match,no match,0.15384615384615385,0,0,0,CLEAR
ZBFDAUIVDSSISP-UHFFFAOYSA-N,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,346.41,0.76,0,5,2,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,no match,no match,0.2916666666666667,0,0,0,CLEAR
UQRORFVVSGFNRO-UTINFBMNSA-N,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,219.28,0.46,0,4,4,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,no match,no match,0.3333333333333333,0,0,0,CLEAR
SFUWDBKYNKBXQU-UHFFFAOYSA-N,Cc1ccc(C2Sc3ccccc3N=C3C2=C(O)c2ccccc23)cc1,355.46,0.56,1,1,2,Cc1ccc(C2Sc3ccccc3N=C3C2=C(O)c2ccccc23)cc1,no match,no match,0.07692307692307693,0,0,0,CLEAR
ULNYPYSSPODXCS-UHFFFAOYSA-N,Cn1ncc2cc(-c3cc(CCC(=O)O)cc(N)c3OC3Cc4ccccc4C3)ccc21,427.50,0.45,0,6,2,Cn1ncc2cc(-c3cc(CCC(=O)O)cc(N)c3OC3Cc4ccccc4C3)ccc21,no match,no match,0.1875,0,0,0,CLEAR
KRWMERLEINMZFT-UHFFFAOYSA-N,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,241.25,0.73,0,3,3,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,no match,no match,0.3333333333333333,0,0,0,CLEAR
DGHHQBMTXTWTJV-BQAIUKQQSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,457.91,0.49,0,3,4,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,no match,no match,0.25806451612903225,0,0,0,CLEAR
DRAFVCKNYNQOKR-GFCCVEGCSA-N,COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1,314.34,0.79,0,5,2,COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1,no match,no match,0.2608695652173913,0,0,0,CLEAR
IPEXHQGMTHOKQV-UHFFFAOYSA-N,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,244.29,0.84,0,2,2,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,no match,no match,0.2222222222222222,0,0,0,CLEAR
VXEBMQZDPONDFB-UHFFFAOYSA-N,O=C(Nc1ccc(-c2nn[nH]n2)cc1)c1ccc(-c2nn[nH]n2)cc1,333.32,0.51,0,4,2,O=C(Nc1ccc(-c2nn[nH]n2)cc1)c1ccc(-c2nn[nH]n2)cc1,no match,no match,0.4,0,0,0,CLEAR
CHDPSNLJFOQTRK-LMOVPXPDSA-N,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,343.90,0.62,0,11,4,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,no match,no match,0.18181818181818182,0,0,0,CLEAR
BTEYIHUKHHAVAN-KDKWOIFOSA-N,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.O=C(O)c1ccc(C(=O)O)cc1,796.87,0.84,0,1,4,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.O=C(O)c1ccc(C(=O)O)cc1,no match,no match,0.2413793103448276,0,0,0,CLEAR
IPVQLZZIHOAWMC-QXKUPLGCSA-N,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,368.47,0.64,0,8,4,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,no match,no match,0.2692307692307692,0,0,0,CLEAR
VCMGMSHEPQENPE-ZOWNYOTGSA-N,CN[C@]1(c2ccccc2Cl)CCCCC1=O.Cl,274.19,0.86,0,2,4,CN[C@]1(c2ccccc2Cl)CCCCC1=O,no match,no match,0.125,0,0,0,CLEAR
LKAJKIOFIWVMDJ-IYRCEVNGSA-N,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,328.50,0.75,0,0,4,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,no match,no match,0.125,0,0,0,CLEAR
WSOHOUHPUOAXIN-UHFFFAOYSA-N,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,443.56,0.46,0,6,3,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,no match,no match,0.2727272727272727,0,0,0,CLEAR
FEDSNBHHWZEYTP-ZFQYHYQMSA-N,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,680.95,0.84,0,6,4,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,no match,no match,0.14285714285714285,0,0,0,CLEAR
STDBAQMTJLUMFW-UHFFFAOYSA-N,CCCCC1(CC)C(=O)NC(=O)NC1=O,212.25,0.68,0,4,4,CCCCC1(CC)C(=O)NC(=O)NC1=O,no match,no match,0.3333333333333333,0,0,0,CLEAR
JGBUBSOKFSVXKS-LBPRGKRZSA-N,COc1ccc2cc([C@H](C)C(=O)OCCS(C)(=O)=O)ccc2c1,336.41,0.76,0,6,2,COc1ccc2cc([C@H](C)C(=O)OCCS(C)(=O)=O)ccc2c1,no match,no match,0.21739130434782608,0,0,0,CLEAR
TUAZNHHHYVBVBR-NHKADLRUSA-N,Cl.N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,351.88,0.80,0,2,4,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,no match,no match,0.21739130434782608,0,0,0,CLEAR
WAOQONBSWFLFPE-TXWZUYSVSA-N,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1O[11CH3],346.24,0.86,0,5,1,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1O[11CH3],no match,no match,0.22727272727272727,0,0,0,CLEAR
YMPALHOKRBVHOJ-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,389.43,0.67,0,7,2,COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,no match,no match,0.25925925925925924,0,0,0,CLEAR
MNDBXUUTURYVHR-UHFFFAOYSA-N,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,403.21,0.70,1,7,4,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,no match,no match,0.19230769230769232,0,0,0,CLEAR
RYXPMWYHEBGTRV-UHFFFAOYSA-N,COc1ccc2[n-]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+],367.41,0.77,0,5,3,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,no match,no match,0.25,0,0,0,CLEAR
CHBRHODLKOZEPZ-UHFFFAOYSA-N,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,318.83,0.83,0,2,4,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,no match,no match,0.14285714285714285,0,0,0,CLEAR
PRZXEPJJHQYOGF-GNAZCLTHSA-N,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.O=[N+]([O-])O,271.27,0.70,0,3,4,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,no match,no match,0.26666666666666666,0,0,0,CLEAR
AMZACPWEJDQXGW-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)C(C)N.Cl,228.72,0.75,0,2,4,Cc1cccc(C)c1NC(=O)C(C)N,no match,no match,0.21428571428571427,0,0,0,CLEAR
QORQZMBCPRBCAB-UHFFFAOYSA-M,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],234.23,0.68,0,3,4,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,no match,no match,0.3333333333333333,0,0,0,CLEAR
FUXVKZWTXQUGMW-FQEVSTJZSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,363.37,0.39,0,1,2,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,no match,no match,0.25925925925925924,0,0,0,CLEAR
YKOCHIUQOBQIAC-YDALLXLXSA-N,CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,398.46,0.83,0,7,4,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,no match,no match,0.18181818181818182,0,0,0,CLEAR
GSNHKUDZZFZSJB-QYOOZWMWSA-N,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,513.68,0.47,2,8,4,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,no match,no match,0.16216216216216217,0,0,0,CLEAR
NHUHCSRWZMLRLA-UHFFFAOYSA-N,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,0.82,0,3,4,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,no match,no match,0.3333333333333333,0,0,0,CLEAR
NCEAPFRHADKEHP-UHFFFAOYSA-N,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,399.92,0.57,0,8,2,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,no match,no match,0.18518518518518517,0,0,0,CLEAR
XLMALTXPSGQGBX-PGRDOPGGSA-N,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,339.48,0.67,0,8,4,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,no match,no match,0.12,0,0,0,CLEAR
