fragment,avg_score,count
[4*]C1([15*])COC1,4.755248069763184,2
[8*]CBr,4.758445739746094,2
[5*]N1CCN2CCC[C@H]2C1,4.7611212730407715,1
[5*]N1CCc2cc3nccc([16*])c3cc21,4.7611212730407715,1
[14*]c1ccc(C)s1,4.764624277750651,3
[5*]N1CCN([5*])[C@@H](C)[C@@H]1[13*],4.768908500671387,1
[8*]CF,4.7696533203125,9
[16*]c1ccc(S(=O)(=O)N/N=c2\oc3c([16*])cccc3cc2S(=O)(=O)c2ccc(C)cc2)cc1[16*],4.775045871734619,1
[14*]c1ncnc([14*])c1C#Cc1ccc(N)nc1,4.777750015258789,2
[5*]NC(=N)N/N=C/c1c[nH]c2ccc([16*])cc12,4.779297828674316,1
[9*]n1c([14*])c([16*])c2ccccc21,4.781081676483154,1
[15*][C@H]1CC[C@@H]([15*])CC1,4.781266348702567,7
[16*]c1cccc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1,4.784329891204834,1
[10*]N1C(=O)[C@@H]([15*])[C@H]1[13*],4.784809875488281,5
[9*]n1cnc([14*])c1,4.7856577092951,11
[14*]c1nc(O)cc(C)c1C#N,4.789359092712402,1
C/C(=N\NS(=O)(=O)c1ccc(C)cc1)c1nc2ccccc2o1,4.799499034881592,1
[14*]c1ncc2c(n1)N(c1ccccc1)C(=O)C2(C)C,4.803973197937012,1
[15*][C@@H]1CC[C@@H](O)C1,4.804042816162109,1
[9*]n1c(=O)c([16*])cc2c(C)nc(N)nc21,4.804042816162109,1
[14*]c1cccc2c(C#N)cc([14*])n12,4.8091888427734375,1
[9*]n1nc([14*])c2c1N(CC)C(=O)[C@@H]([15*])[C@H]2c1ccc(F)cc1,4.812532424926758,1
[13*][C@@H]1NC(=O)c2c(sc(C)c2C)N1,4.814085960388184,1
[4*]CCS([12*])(=O)=O,4.82135009765625,7
[8*]CCCCCC,4.835321426391602,8
[16*]c1ccc2oc(=O)c([16*])cc2c1,4.838336944580078,1
[9*]n1c(=O)c([16*])c([16*])c2oc3ccccc3c21,4.84392786026001,1
[14*]c1oc2ccc([16*])c(Cl)c2c1C,4.845995903015137,1
[14*]c1nc(N/N=C/c2ccc(Cl)cc2)nc2ccccc12,4.846401691436768,1
[16*]c1ccc(C=O)cc1[16*],4.849969387054443,1
[15*][C@@H]1C(=O)NCCC(=O)Oc2ccccc2C(=O)O[C@@H]1C,4.854355335235596,1
[6*]C(=O)N/N=C(\C)c1ccco1,4.8560943603515625,1
[14*]c1nc(N)nc(N)c1[16*],4.868679046630859,2
[9*]n1cccc(O)c1=S,4.869792938232422,1
[16*]c1ccc(S(=O)(=O)c2cccc([16*])c2)cc1,4.872772216796875,1
[5*]N1CCN(C2=Nc3ccc(F)cc3CC=C2c2ccccc2)CC1,4.874126434326172,1
[16*]c1cccc2cccnc12,4.876506169637044,3
[14*]c1cc2c(c(=O)o1)C(=O)C1[C@@]3(C)CC[C@H](O)[C@]([15*])(C)C3C[C@H](O)[C@@]1(C)O2,4.877942085266113,1
[10*]N1C(=O)c2ccccc2C1=O,4.879901123046875,20
[14*]c1oc2cccc([16*])c2c1C,4.881289005279541,1
[14*]c1cc(C)c([16*])c([14*])n1,4.882545471191406,1
[15*][C@H]1C[C@]1([15*])N,4.884256362915039,1
[4*][C@@H](C)C(=O)NN(CC(=O)O)C([6*])=O,4.884284496307373,1
[8*]CC(CCCS)C(=O)O,4.88452672958374,1
[16*]c1c[nH]c2ncncc12,4.889409065246582,1
[13*][C@@H]1N[C@@]2(C(=O)Nc3ccccc32)[C@H]([15*])[C@H]1[15*],4.890181064605713,1
[14*]c1onc(C)c1[N+](=O)[O-],4.890181064605713,1
[6*]C(=O)N/N=C\C1CC=CCC1,4.891509056091309,1
[3*]OC=O,4.895740032196045,1
[16*]c1ccc2c(c1)C(=O)c1ccc(C3=NCCN3)cc1S2(=O)=O,4.899682998657227,1
[6*]C(=O)n1nc([14*])c2cc([16*])ccc21,4.9026288986206055,1
[16*]c1ccc(Cl)nc1,4.903733825683593,5
[4*][C@H](C[7*])CCC(N)=O,4.90890645980835,1
[15*]C1(C)C(=O)Nc2c(Br)cc(Br)cc2C1=O,4.909451007843018,1
[16*]c1cccc(C#N)c1[16*],4.909657001495361,1
[5*]N1CC[S+]([O-])CC(C)C1,4.9097113609313965,1
CC1CC(=O)c2cc(C#Cc3ccccc3)cnc2C1,4.912671089172363,1
[10*]N1Cc2cccc([16*])c2C1=O,4.91558837890625,3
[4*]C(C)(C)CC,4.916759014129639,2
[16*]c1ccc2c(c1)n1ncc(Br)c1n[n+]2[O-],4.9178786277771,1
[16*]c1cc(F)c(O)cc1F,4.91948938369751,1
[7*]C1N(C)c2ccccc2C1(C)C,4.920655250549316,1
[14*]c1oc2ccccc2c1C,4.9239983558654785,1
[16*]c1cc(=O)oc2c(C)c(O)ccc12,4.924297332763672,1
[16*]c1cccc2ccc(C)nc12,4.924633344014485,3
[1*]C(=O)C([8*])C([6*])=O,4.925919532775879,1
[13*]C1CC(C)N=C(S)N1,4.925919532775879,1
[7*]C1Oc2c(ccc([16*])c2[16*])C1=O,4.927932262420654,1
[4*]C[C@H]([4*])C[8*],4.930556774139404,2
[16*]c1c[nH]c2ccc(/N=C(\N)c3cccs3)cc12,4.934929370880127,1
[10*]N1C(=O)N([10*])C([13*])C(O)C1[13*],4.9355950355529785,1
[16*]c1ccc2c(C)n[nH]c2c1,4.9355950355529785,1
[9*]n1c([14*])nc2ccncc21,4.9372076988220215,1
[16*]c1c(C)ccc(S(N)(=O)=O)c1C,4.941096305847168,1
[16*]c1cc2cccccc-2c1,4.9449849128723145,1
[11*]SC1=C(C#N)C([15*])CC(=O)N1,4.947674751281738,1
[9*]n1cc[nH]c1=S,4.955462455749512,2
[1*]C(=O)CCC,4.965707397460937,10
[14*]c1oc(C)cc1[16*],4.96672248840332,1
[14*]c1cs/c(=N\c2ccc(C)cc2C)n1C,4.967104434967041,1
[14*]c1nc2c([16*])c(Br)cnc2[nH]1,4.968478202819824,2
[1*]C(=O)CCC([6*])=O,4.971256256103516,8
[9*]n1c(=O)oc2cc([16*])ccc2c1=O,4.972049713134766,1
[9*]n1[nH]c(=O)c2ccccc2c1=O,4.973368167877197,1
[16*]c1ccc2ncccc2c1F,4.974549293518066,1
[9*]n1cnc2ncc([14*])nc21,4.974549293518066,1
[16*]c1ccc2c(C)c([16*])c(=O)oc2c1C,4.974648952484131,1
[9*]n1ccc2c([14*])nc([14*])nc21,4.976108074188232,1
[14*]c1nc(/C=C2\NC(=O)CS2)sc1[14*],4.977670192718506,1
Clc1ncn2c1Cn1nccc1-c1ccccc1-2,4.983105182647705,1
[14*]c1nc(C)c([16*])c([16*])c1C#N,4.9918365478515625,1
[16*]c1ccc([16*])c2ccccc12,4.992190769740513,7
[14*]c1cnc2cc(C)c(C)cc2n1,4.997129917144775,1
[4*]CCCC=C,4.997129917144775,1
[1*]C(=O)[C@@H]([4*])C[4*],4.997893333435059,2
[10*]N1C(=O)c2cccc([16*])c2C1=O,4.998258272806804,3
[14*]c1nnc[nH]1,4.998387336730957,2
[5*]NC(=S)N([5*])C,5.00404167175293,2
[16*]c1ccc2c(C)cc(=O)sc2c1,5.004327774047852,1
[14*]c1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,5.004885196685791,1
[13*][C@H]1CNC(C2CCCC2)=N1,5.005161762237549,1
[5*]N1C[C@@H]([13*])N([5*])C1=S,5.005161762237549,1
Cc1ccc(C2C3=C(COC3=O)Nc3[nH]nc(C)c32)cc1C,5.005829811096191,1
[9*]n1cnc([14*])n1,5.006292615618024,7
Cc1ccc(C2=Nc3c(N)ncnc3NCC2)cc1,5.00773811340332,1
[10*]N1C(=O)C(=O)C([15*])C1[13*],5.012000560760498,8
[16*]c1ccc2c(c1)COc1cc([16*])ccc1C2=O,5.015710353851318,1
[16*]c1ccc2ncccc2c1,5.018760681152344,4
[13*][C@@H]1CC[C@@H](N)[C@@H]([15*])CO1,5.020240306854248,1
[16*]c1c[nH]c2ccc(F)cc12,5.023481369018555,3
[4*]CCC(=O)O,5.024718221028646,15
[7*]CC(=O)C([7*])C(=O)C[7*],5.026613235473633,1
[5*]N1CCCCCCC1,5.033504486083984,2
[12*]S(=O)(=O)c1ccc(Cl)s1,5.034121704101563,5
[4*]CCS(C)(=O)=O,5.0397047996521,1
[15*][C@@H]1CC[C@H](O)C1,5.039705276489258,1
[9*]n1c(=O)n(C)c(=O)c2c([16*])c([14*])sc21,5.039705276489258,1
[8*]CCC(C)(C)O,5.040866851806641,3
[14*]c1nc([14*])c2ccc([16*])cc2n1,5.042079925537109,2
[5*]N(C)[C@@H]1c2ccccc2N([5*])[C@H]([13*])[C@H]1C,5.046384334564209,1
[1*]C(=O)CN,5.049539566040039,12
[9*]n1c([14*])c(C#N)c2cc([16*])cnc21,5.050448894500732,1
[14*]c1ncc2c(n1)CNCC2,5.053569793701172,1
[9*]n1nc([14*])c2c1Nc1[nH]c(=O)[nH]c(=O)c1C2c1ccc(Cl)cc1,5.057846546173096,1
[4*]CCO,5.0694256406841856,66
[6*]C(=O)N/N=C/c1ccccn1,5.070620536804199,1
[1*]C(=O)CC[C@H]([4*])C(=O)O,5.071048736572266,2
[16*]c1ccc(C2=NC(C)ON2)cc1C,5.07374906539917,1
[9*]n1cc([16*])c(=O)c2cc(F)c([16*])c([16*])c21,5.0770691765679254,9
[14*]c1cc2ccccc2s1,5.078851911756727,9
[16*]c1cc([16*])c(=S)[nH]c1C,5.083209037780762,1
[14*]c1cc2c([nH]1)CCNC2=O,5.084557056427002,1
[9*]n1c([14*])nc2cc(C#N)ccc21,5.088446617126465,1
[14*]c1nc2cc3nc([14*])sc3cc2s1,5.103127956390381,1
[14*]c1nc([14*])c2c(C)c([16*])ccc2n1,5.104813098907471,1
[15*][C@H]1CC[C@@]([15*])(O)CC1(C)C,5.109061241149902,1
[14*]c1cccc(N)n1,5.1147074699401855,2
[15*]C12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,5.117163181304932,1
[14*]c1nnc2cnc3[nH]ccc3n12,5.118639945983887,2
[1*]C(=O)[C@H](O)C(C)C,5.121151924133301,2
[16*]c1ccc(C2=C(C3CCCCC3)C3SC(C(=O)O)=CC3N2C)cc1,5.12150764465332,1
[16*]c1cccc([16*])c1O,5.122203509012858,3
[4*]C[C@@H](O)[C@@H]([4*])C[8*],5.123139381408691,16
[3*]ON=C1CCCCCCCCCCC(=O)OCCC1,5.123739719390869,1
[15*][C@]1(C)CCC[C@]2(C)c3cc(/C(=N/OC)C(C)C)c([16*])cc3CC[C@@H]12,5.125997543334961,1
[5*]N(C)S(=O)(=O)N([5*])C,5.126406192779541,1
[6*]C(=O)N/N=C(\C)c1cccs1,5.129611492156982,2
[14*]c1n[nH]c([14*])c1Br,5.135337829589844,1
[14*]c1ccc2nccc([16*])c2n1,5.13675594329834,2
[13*]C12C=CC(O1)C([15*])C2[15*],5.141672134399414,1
[15*]C1C2C=CC([15*])(O2)C1[15*],5.141672134399414,1
[5*]N1CCC2(CCc3c(Br)cccc32)C1,5.147686958312988,1
[16*]c1ccc[n+](C)c1,5.149563471476237,3
[16*]c1ccc2c(c1)CCCO2,5.149852275848389,2
[10*]N1CCc2nc([14*])c(Cl)n2C1=O,5.15192174911499,1
[16*]c1ccc2ccccc2c1,5.1529920024256555,62
[9*]n1cc([16*])c2ncc([16*])cc21,5.1539626121521,1
[16*]c1cc(C)cc(C)c1,5.154600620269775,32
c1ccc2c(C3=NCC4(CN5CCC4CC5)O3)[nH]nc2c1,5.1652727127075195,1
[7*]C(C)O,5.167132377624512,2
[9*]n1c(C)nc2c(c1=O)c1nc3ccccc3nc1n2[9*],5.167952060699463,1
[12*]S(=O)(=O)c1cc2c(cc1C)n(C)c(=O)c(=O)n2C,5.168761253356934,1
[14*]c1nn[nH]n1,5.169622320877878,19
[12*]S(=O)(=O)c1c([14*])sc2cccc(F)c12,5.17038106918335,1
[4*]C([8*])CCCCC,5.171433925628662,1
[16*]c1cc2cccc(Cl)c2nc1Cl,5.184134006500244,1
[5*]N([5*])C1=NN(C(C)=O)C([13*])S1,5.184134006500244,1
[14*]c1cc([16*])cc(=O)o1,5.184473037719727,1
[14*]c1cc2[nH]nc([14*])c2c([14*])n1,5.185376167297363,1
[4*][C@@H]([8*])[C@@H](C)O,5.185376167297363,1
[14*]c1nc([14*])c(N)s1,5.186095237731934,2
[9*]n1c(C)nc2cc([16*])ccc2c1=O,5.186285972595215,1
[5*]N1CC2(CCNCC2)COc2ccccc2S1(=O)=O,5.187182903289795,1
[5*]N1C[C@H](C)[C@@](O)(C2CC2)C1,5.1878814697265625,1
[12*]S(=O)(=O)c1cccc2nsnc12,5.189255237579346,4
[8*]C(O)P(=O)(O)CC[C@H](N)C(=O)O,5.190878868103027,1
[10*]N1CC(C)(C)Oc2nc([14*])nc([14*])c2C1=O,5.193185424804687,5
[1*]C(=O)C[S+]([O-])C[8*],5.195508003234863,2
[9*]n1cnc2c([14*])ncnc21,5.19790766789363,26
[8*]CC([8*])C(=O)O,5.199546813964844,2
[9*]n1cc([16*])c2cc(Cl)ccc21,5.199770450592041,1
[16*]c1ccc(C#N)cc1[16*],5.202586834247295,13
[16*]c1cccc(C2=NCCN2)c1,5.2047882080078125,1
[1*]C(=O)CN1C(=O)c2cccc3cccc1c23,5.206899642944336,2
[16*]c1cc([16*])c(F)cc1F,5.210630893707275,1
[16*]c1cnc2cc(C)ccc2c1,5.21638298034668,1
[7*]CC(=O)/N=c1\sc2cc([16*])ccc2n1[9*],5.217477798461914,1
[16*]c1ccc([16*])c(Cl)c1Cl,5.217729091644287,1
[8*]C(C)N,5.217729091644287,1
[4*]CCCCCCCCCC,5.220588684082031,6
[4*]CC=C,5.221601940336681,42
[12*]S(=O)(=O)c1ccc(C)cc1,5.224456787109375,47
[16*]c1cccc(C#Cc2cncc([16*])c2)c1,5.226830005645752,1
[6*]C(=O)N=S(=O)(CCCO)CCCO,5.226830005645752,1
[15*][C@H]1C2CC3CC1C[C@](O)(C3)C2,5.232641220092773,2
[15*][C@@H]1C2[C@@H](CC[C@@H]1C)[C@H](O)[C@H](C)C[C@@H]2[15*],5.233037948608398,1
[9*]n1c([14*])nc2cc([14*])nc([14*])c21,5.239978790283203,2
[6*]C(=O)NN1CCCC([15*])([15*])C1,5.241826057434082,1
[3*]O/C=N/NC(=O)C[8*],5.24615478515625,1
[15*][C@H]1CNCC[C@@]1([15*])O,5.2479987144470215,1
[16*]c1c(Cl)cc(C)cc1Cl,5.2479987144470215,1
[5*]N1CCC[C@@H](N)C1,5.250251770019531,2
[14*]c1cnc([14*])cn1,5.251880168914795,8
[1*]C(=O)C(O)CC[8*],5.252480983734131,1
[15*][C@H]1CCc2nc(N)sc2C1,5.252480983734131,1
[5*]N1CCC(C(=C)C(F)(F)F)CC1,5.2545599937438965,1
[4*]CCCCCCC[4*],5.259859720865886,3
[14*]c1cc([16*])c2cc(C)ccc2n1,5.262331962585449,1
[5*]N1CCCc2cccc([16*])c21,5.262964725494385,1
[16*]c1ccc2cc(Cl)ccc2c1,5.264248371124268,2
[9*]n1c(C)nc2ccc([16*])cc2c1=O,5.264725208282471,4
[9*]n1cc([16*])c(=O)c2cccc(F)c21,5.266236782073975,1
[15*]C12CC3C[C@@H](C[C@H]1C3)C2,5.268651485443115,1
[4*]CCC[8*],5.270114767140355,116
[9*]n1cc2cccc([16*])c2n1,5.270955562591553,2
[14*]c1cc2c(c(=O)o1)C(=O)[C@@H]1C[C@H]([15*])C[C@H]([15*])[C@@]1(C)O2,5.271981239318848,1
[4*]CC([4*])([8*])C,5.271981239318848,1
[14*]c1ccc(Cl)o1,5.272136688232422,2
[14*]c1cc([16*])cs1,5.2807964324951175,5
[12*]S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,5.280919075012207,1
[5*]N1CC[C@@H]2[C@@H](CCc3nnc([14*])n32)C1,5.2815775871276855,1
[16*]c1cc2c(C)c([16*])c(=O)oc2c(C=O)c1O,5.2969160079956055,1
[9*]n1c2cc([16*])c(F)cc2c(=O)c2c(=O)[nH]sc21,5.299614429473877,1
[5*]N1CCNC[C@@H]1[13*],5.301750183105469,1
C/C(=N\Nc1nnc(Cl)c2ccccc12)c1ccc([N+](=O)[O-])cc1,5.302353858947754,1
[9*]n1nnc(C)n1,5.303855895996094,1
[9*]n1nnc2cc3c(=O)n([9*])nnc3cc2c1=O,5.303855895996094,1
[16*]c1cc(Cl)cc([16*])c1F,5.304126262664795,1
[8*]CCCCCCC[C@H](O)[C@](O)(CC(=O)O)C(=O)O,5.305273532867432,1
[16*]c1c(C)[nH]c2ccc(O)cc12,5.305908679962158,1
[16*]c1ccc2cc(O)ccc2c1,5.307489395141602,2
[9*]n1c(C)cc(=O)n2cc([14*])nc12,5.308202266693115,1
[16*]c1ccoc1C,5.312777837117513,6
[9*]n1c2ccc(Br)cc2c2cc(Br)ccc21,5.314164638519287,2
[5*]N1CCN([5*])C1[13*],5.318190097808838,1
[16*]c1cc(O)ccc1F,5.324687480926514,1
[16*]c1ccnc2cc3c(cc12)S(=O)(=O)C(C)(C)C3=O,5.324687480926514,1
[4*]CCC([8*])(CC[4*])C(N)=O,5.3269805908203125,1
[16*]c1cc([16*])c([N+](=O)[O-])cc1[16*],5.328505992889404,1
[14*]c1n[nH]c2ncc([16*])cc12,5.333545207977295,1
[16*]c1cc([16*])c(O)cc1O,5.334499359130859,4
[5*]N1CCCc2ccccc21,5.335407733917236,1
[16*]c1cc([16*])c(Br)c([16*])c1[16*],5.338727951049805,2
[4*]CCCC[4*],5.344734005811738,41
[14*]c1nc2ccccn2c(=O)c1C=O,5.348638534545898,1
[15*]C1CCC(N)C(F)CC1,5.351950645446777,1
[4*]CC(O)CCCC(CCCCCCC(=O)O)C(C)=O,5.353175640106201,1
[5*]N1[C@@H]2c3ccc([16*])c(=O)n3C[C@H]1[C@H]([15*])[C@H]2[15*],5.355659008026123,1
[5*]N/C=C\C([6*])=O,5.356597900390625,2
[16*]c1ccnc2cc(Cl)ccc12,5.360016504923503,12
[1*]C(=O)C1=C(C)N2CCO[C@@]2(C)[C@@H]([15*])[C@@H]1[15*],5.36312198638916,1
[16*]c1cc(Cl)ccc1C#N,5.3645195960998535,1
[5*]N1C[C@@H](O)Cc2ccccc21,5.366691589355469,1
[1*]C(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1[15*],5.371654510498047,1
[7*]CC(=O)N1N=C(c2ccccc2)CC1[13*],5.374390602111816,1
[9*]n1c2nc(=O)[nH]c(=O)c-2cc2cccc(Br)c21,5.378503799438477,1
[7*]C1S/C(=N\N=C2/C[C@H]3CC[C@]2(C)C3(C)C)NC1=O,5.378828525543213,1
[1*]C(=O)C1=C(C)Nc2nc([14*])nn2C1c1ccc([16*])cc1,5.379438877105713,1
[15*][C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)Cc6cn(S(C)(=O)=O)nc6C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,5.380243301391602,1
[13*]C1CC(=O)N(C)/C(=N/c2ccc([16*])cc2)S1,5.381130218505859,1
[8*]CCC(CO)CO,5.381446838378906,1
[16*]c1cnn(C)c1O,5.382619857788086,3
[9*]n1nc(C)nc([14*])c1=O,5.38326358795166,1
[8*]C([8*])CS(=O)(=O)C(C)(C)C,5.384606838226318,1
[1*]C(=O)CCCCCCC[8*],5.385293006896973,2
[16*]c1cnc(N)nc1N,5.385549545288086,6
[7*]C(C#N)C#N,5.386086940765381,1
[8*]C(O)P(=O)(O)O,5.386086940765381,1
[6*]C(=O)O,5.387726658950617,405
[6*]C(=O)N/N=C1\CC(C(=C)C)CC=C1C,5.389398097991943,1
[16*]c1cc2c(cc1Br)OCO2,5.389928817749023,2
[5*]N1CCN([5*])[C@@H]([13*])C1,5.391772747039795,2
[14*]c1nn2cccc2c(=O)[nH]1,5.394631703694661,3
[9*]n1c(=O)n(C)c2ccc([16*])cc21,5.395300388336182,1
[16*]c1ccc(S(=O)(=O)CC)cc1,5.395908355712891,2
[15*]C1CCCC[C@@H]1C#N,5.403563022613525,1
[16*]c1ccc(S(C)(=O)=O)c(F)c1,5.403563022613525,1
[16*]c1c(C)[nH]c2ccccc12,5.404905319213867,6
[14*]c1nc(C)cc(C)n1,5.406131744384766,9
[10*]N1C(=O)NC(=O)C12CCCC2,5.408344745635986,1
[5*]N1CCC2(CC1)N=C(c1ccc([16*])cc1)NC2=O,5.408344745635986,1
[16*]c1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](N1CCC(c3c(F)ccc(Cl)c3F)=CC1=O)c1nc-2c(Cl)[nH]1,5.412306308746338,1
[4*]CCCCN,5.416637420654297,6
[14*]c1nc([14*])nc([14*])n1,5.417900085449219,24
[7*]C([8*])O,5.4188697814941404,5
[10*]N1C(=O)NC(=O)C([15*])C1=O,5.420466899871826,1
[9*]n1c(C)nc2cc([16*])ccc21,5.422581672668457,2
[14*]c1ccc2ncc([14*])n2n1,5.429016494750977,5
[1*]C(=O)C(F)(F)F,5.433422565460205,2
[8*]CS(=O)(=O)c1ccc([16*])cc1,5.438652038574219,2
[14*]c1nc2c(Cl)cc([16*])cc2s1,5.444310665130615,1
[16*]c1cc(C)cc2c(=O)n(C)cnc12,5.444310665130615,1
[16*]c1ccnc(C#N)c1,5.444493293762207,1
[10*]N1C[C@@H](C)[C@H]([13*])OCCCC[C@@H](C)Oc2ccc([16*])cc2C1=O,5.444921493530273,3
[16*]c1cn(C)c(C)cc1=O,5.447255611419678,1
[16*]c1ccc2cc(N)cc([16*])c2c1,5.447478771209717,1
[14*]c1cc([16*])c(C#N)cn1,5.4504714012146,2
[5*]N1CCCc2cc([16*])c(C=O)nc21,5.4504714012146,2
[7*]C(C)C=C,5.455981254577637,1
[6*]C(=O)N/N=C(\C)c1ccccc1F,5.460089683532715,1
[5*]N1c2ccccc2C=Cc2cc(O)ccc21,5.460687637329102,1
[4*]C([8*])([8*])C[8*],5.461023807525635,1
[5*]N1Cc2cc(N)ccc2C[C@@H]1[13*],5.465150356292725,1
[14*]c1cc2cc([14*])oc2c([14*])n1,5.467154026031494,1
[14*]c1nc(N)nc(Cl)c1[16*],5.467154026031494,1
[14*]c1nnc2n(C)c(=O)c3ccc([16*])cc3n12,5.471775054931641,1
[15*][C@@H]1C(=O)N2CCc3ccc([16*])cc3[C@@H]2C[C@@H]1[15*],5.47465181350708,1
Cc1cc(C)c2c(c1)N(C)CC(C1=NCCN1)O2,5.476342678070068,1
[7*]CCCCCC,5.478987375895183,3
[7*]CCC(N)C(=O)O,5.480466842651367,1
[14*]c1cc([16*])cc([14*])[n+]1-c1ncc[nH]1,5.481156826019287,1
[3*]OC1=C(c2ccc([16*])c([16*])c2)C(=O)OC1,5.483718395233154,1
[14*]c1nc2c([nH]1)CC(C)(C)CNC2=O,5.4850239753723145,1
[16*]c1ccc2nsnc2c1,5.488162040710449,2
[5*]N1CCSc2ccc(S([12*])(=O)=O)cc21,5.490189552307129,1
[14*]c1cc(=O)c2ccc(F)cc2o1,5.494821548461914,1
[15*]C1C2=C(CC(C)(C)CC2=O)OC2=C1C(=O)CC(C)(C)C2,5.4960527420043945,1
[13*][C@@H]1COC([13*])([13*])O1,5.497401714324951,1
[14*]c1cc([16*])c([16*])cn1,5.501239776611328,6
[9*]n1nc([14*])ccc1=O,5.502052942911784,6
[4*][C@H]([8*])C(C)C,5.504252910614014,1
CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@@H](N2CCOCC2)[C@@H]1O,5.510083198547363,1
CN1C(=O)N(C)C2(CCCc3ccccc32)C1=O,5.5171027183532715,1
[4*]CC(F)(F)C(=O)[C@@H]([4*])C(C)C,5.5179619789123535,1
[8*]C[S+]([O-])c1nc([14*])cn1C,5.5183024406433105,1
[9*]n1c([14*])c(Br)c(C#N)c1[14*],5.521301746368408,1
[10*]N1C[C@H]([13*])OC1=O,5.527232243464543,13
[14*]c1nc(N)n[nH]1,5.530300617218018,1
[5*]N1CCS(=O)(=O)C[C@@H]1[13*],5.530300617218018,1
[16*]c1ccc(N)c([16*])c1,5.531095504760742,4
[8*]CCCC,5.532863222319504,58
[9*]n1c([14*])ccc1[14*],5.5333904266357425,5
[1*]C(=O)C(=O)N(C)O[3*],5.536129951477051,1
[16*]c1ccc(F)cc1C#N,5.536129951477051,1
[5*]N1/C(=N/C(=O)CC[8*])SC2CS(=O)(=O)CC21,5.538491725921631,1
[14*]c1ncnc2cccc([16*])c12,5.539004802703857,1
[15*]C1([15*])CS(=O)(=O)c2ccc([16*])cc2[C@@H](c2ccccc2)[C@H]1O,5.539560794830322,1
[4*][C@H](CCC(=O)O)C(=O)O,5.539925575256348,2
[4*]C([8*])C(=O)NO,5.540167808532715,2
[13*][C@H]1COc2cccc([16*])c2S(=O)(=O)N1,5.5405097007751465,1
[8*]CCC(C)(C(=O)NO)S(C)(=O)=O,5.5405354499816895,1
[16*]c1ccc2cccc([16*])c2c1,5.546398162841797,1
[14*]c1ncc([16*])c2cc(C)c(=O)[nH]c12,5.547338962554932,1
[7*]C1S/C(=N\c2ccc(F)cc2)NC1=O,5.550131320953369,1
[15*][C@]1(C)[C@H]2CC[C@@H]3COC(=O)[C@H]3[C@]2(C)CC[C@@H]1O,5.552728176116943,1
[4*]CCCC[8*],5.55807536357158,37
[13*]C1(C)CCc2c(C)c(O)c(C)c(C)c2O1,5.559757232666016,1
[9*]n1ccc(=O)c(O)c1C,5.559757232666016,1
[4*]C(C[8*])CC,5.5625691413879395,1
[8*]C[C@H]([8*])C(=O)O,5.563220024108887,2
[5*]N/C(=N\O)c1cccnc1[14*],5.563533306121826,2
[15*][C@H]1Cc2cc3c(cc2-c2c(cc([16*])c([16*])c2[16*])C[C@@H]1[15*])OCO3,5.56381893157959,1
[16*]c1cc([16*])c(O)c([16*])c1,5.564613342285156,13
[5*]N1Cc2cc(F)c(Cl)nc2Nc2ccc(C)c(C)c21,5.565035343170166,1
[14*]c1sc([14*])c(C)c1[16*],5.565393447875977,2
[1*]C(=O)C([8*])CC[4*],5.5690460205078125,1
[16*]c1c(Cl)cc(Cl)c2ccc(C)nc12,5.5690460205078125,1
[5*]N1CCc2[nH]c([14*])nc2C1,5.56960391998291,1
[9*]n1c2cnccc2c2cnc([14*])nc21,5.573795318603516,2
[8*]CCCCC[8*],5.5793280601501465,2
[8*]C([8*])(C)O,5.580479145050049,4
[1*]C(=O)CN1C(=O)C([13*])N=C(c2ccccc2)c2ccccc21,5.581635475158691,1
[8*]C[n+]1ccsc1/C=c1\s/c(=C2/Sc3cc(Cl)ccc3N2C)c(=O)n1[9*],5.587009906768799,1
[10*]N1C(=O)C(=O)C([15*])/C(=N\N)C1=O,5.588032245635986,1
[13*][C@H]1[C@H]([15*])C(C#N)(C#N)[C@@H]2c3ccccc3C=CN21,5.588127613067627,1
[16*]c1ccc(S(C)(=O)=O)nc1C,5.589389324188232,1
[14*]c1nc2ccc([16*])cc2c(Cl)c1[16*],5.590660095214844,2
[16*]c1ccc(N)cc1,5.592205047607422,10
[9*]n1nc(C)cc([16*])c1=O,5.595326741536458,3
[5*][N+]1(C)CC[C@]([15*])(O)[C@H]([15*])C1,5.600092887878418,1
[14*]c1nc2c([16*])cccn2c1[14*],5.601171016693115,2
[5*]N[C@H]1CCc2cc([16*])c([16*])c([16*])c2-c2ccc([16*])c(=O)cc21,5.602844715118408,1
[15*]C1CCC(=N[SH]2(=O)CCCCC2)CC1,5.605517864227295,1
[14*]c1c[nH]cn1,5.618991851806641,20
[10*]N1C(=O)CC([15*])C1=O,5.6261396408081055,2
[3*]O[11CH3],5.6273393630981445,2
